status,alias,product,component,version,hardware,importance,assignee
NEW,None,JDT,Debug,4.4,PC Windows 8,P3 normal ,JDT-Debug-Inbox
NEW,None,Platform,UI,4.4,PC Mac OS X,P3 normal ,Platform-UI-Inbox
NEW,None,Platform,SWT,4.4,PC Mac OS X,P3 normal ,Platform-SWT-Inbox
NEW,None,JDT,Debug,4.4,PC Windows 7,P3 enhancement ,JDT-Debug-Inbox
NEW,None,Platform,UI,4.4,PC Windows 7,P3 normal ,Platform UI Triaged
NEW,None,Platform,UI,4.4,All All,P3 minor ,Platform UI Triaged
ASSIGNED,None,Graphiti,Core,0.10.0,All All,P3 normal ,Project Inbox
NEW,None,Platform,SWT,4.4,PC Mac OS X,P3 normal ,Platform-SWT-Inbox
NEW,None,Tracecompass,TMF,0.1.0,PC Linux,P3 normal,Patrick Tasse
NEW,None,Platform,UI,4.4,All All,P3 normal ,Platform-UI-Inbox
ASSIGNED,None,JDT,UI,4.4,PC Windows 7,P4 normal ,JDT-UI-Inbox
NEW,None,Tracecompass,TMF,0.1.0,PC Windows 7,P3 normal,Patrick Tasse
NEW,None,Tracecompass,TMF,0.1.0,PC Windows 7,P3 normal,Patrick Tasse
ASSIGNED,None,Oomph,Setup,1.5.0,PC Windows 7,P3 enhancement ,Julian Enoch
NEW,None,OCL,Core,unspecified,PC Windows 7,P3 normal ,OCL Inbox
NEW,None,z_Archived,Recommenders,unspecified,PC Mac OS X,P3 enhancement ,Project inbox
NEW,None,JDT,Core,4.3.2,PC Windows 7,P3 trivial ,Manoj Palat
NEW,None,Platform,Releng,4.4,PC Linux,P2 normal ,Platform-Releng-Inbox
ASSIGNED,None,EMFCompare,Team,3.0.0,PC Linux,P3 normal ,Alexandra Buzila
NEW,None,Objectteams,OTDT,2.3,PC Linux,P3 normal ,Stephan Herrmann
NEW,None,Platform,IDE,4.3,PC Windows 7,P3 normal ,Platform-UI-Inbox
NEW,None,Community,Cross-Project,unspecified,PC Windows Vista,P3 normal with 1 vote ,Nobody - feel free to take it
NEW,None,Papyrus,Core,1.0.0,All All,P3 enhancement ,Project Inbox
NEW,None,PDE,UI,4.4,PC Mac OS X,P3 normal ,PDE-UI-Inbox
NEW,None,Papyrus,Diagram,1.0.0,All All,P3 normal ,Project Inbox
NEW,None,PTP,RDT.sync,8.0,All All,P3 normal ,Project Inbox
NEW,None,Platform,UI,4.4,All All,P3 enhancement ,Platform UI Triaged
NEW,None,GEF,Misc,unspecified,All All,P3 normal ,gef-inbox
NEW,None,Platform,UI,4.2.2,PC Windows 7,P3 normal ,Platform-UI-Inbox
NEW,None,Community,Website,unspecified,All All,P3 normal with 1 vote ,Christopher Guindon
NEW,None,JDT,Core,4.4,PC Windows 7,P3 normal ,JDT-Core-Inbox
NEW,None,Community,Website,unspecified,PC Mac OS X,P3 normal ,Christopher Guindon
NEW,None,WTP Webservices,jst.ws,unspecified,PC Windows 7,P3 normal ,jst.ws
NEW,None,Platform,Releng,4.4,PC Linux,P3 normal ,Platform-Releng-Inbox
NEW,None,z_Archived,Recommenders,unspecified,PC Mac OS X,P3 normal ,Project inbox
NEW,None,Community,Project,unspecified,PC Mac OS X,P3 normal ,Portal Bugzilla Dummy Inbox
NEW,None,Mylyn Reviews,Gerrit,unspecified,PC Windows 7,P2 minor ,Project Inbox
ASSIGNED,None,z_Archived,Recommenders.incubator,unspecified,PC Mac OS X,P2 normal ,Ashwin Jha
NEW,None,OCL,Core,unspecified,PC Windows NT,P3 normal ,OCL Inbox
NEW,None,Orbit,bundles,unspecified,PC Linux,P3 normal ,Orbit Bundles
NEW,None,Equinox,p2,unspecified,PC Windows 7,P3 normal ,P2 Inbox
NEW,None,Platform,UI,4.2.2,PC Linux,P3 normal ,Platform UI Triaged
NEW,None,CDT,cdt-parser,Next,All Linux,P3 normal with 2 votes ,cdt-build-inbox@eclipse.org
ASSIGNED,None,CDT,cdt-debug-dsf-gdb,8.2.1,PC Windows 7,P3 normal ,Project Inbox
NEW,None,OCL,Core,unspecified,PC Windows All,P3 normal ,OCL Inbox
NEW,None,Papyrus,Views,1.0.0,All All,P3 enhancement ,Project Inbox
ASSIGNED,None,Equinox,Launcher,3.9.0 Kepler,PC Linux,P3 normal ,Project Inbox
NEW,None,PDE,UI,4.3.2,PC Linux,P3 normal ,PDE-UI-Inbox
NEW,None,Platform,Resources,4.3.2,PC Linux,P3 normal ,Platform-Resources-Inbox
NEW,None,OCL,Core,unspecified,PC Windows Vista,P3 normal ,OCL Inbox
NEW,None,Platform,UI,4.4,PC All,P3 normal ,Platform UI Triaged
NEW,None,CDT,cdt-indexer,8.3.0,PC Linux,P3 major ,Project Inbox
NEW,None,Platform,IDE,4.4,PC All,P3 normal ,Platform UI Triaged
NEW,None,Platform,UI,4.2.2,PC Solaris,P3 normal ,Platform UI Triaged
UNCONFIRMED,None,Papyrus,Core,unspecified,PC Windows 7,P3 normal ,Project Inbox
NEW,None,Platform,Debug,4.3,PC Linux,P3 normal ,Platform-Debug-Inbox
NEW,None,M2E-WTP,Core,unspecified,PC Windows 7,P3 normal ,Project Inbox
NEW,None,OCL,Core,unspecified,PC Windows NT,P3 normal ,OCL Inbox
NEW,None,Tycho,Core,0.20.0,All All,P3 enhancement ,Project Inbox
NEW,None,Tycho,Core,0.20.0,All All,P3 enhancement ,Project Inbox
ASSIGNED,None,JDT,UI,4.4,All All,P3 enhancement ,JDT-UI-Inbox
NEW,None,Platform,Releng,4.4,PC Linux,P3 normal ,Platform-Releng-Inbox
NEW,None,Community,Website,unspecified,PC Linux,P3 normal ,Christopher Guindon
NEW,None,EMF,Core,unspecified,PC Windows NT,P3 enhancement ,Ed Merks
NEW,None,Platform,SWT,4.4,PC Windows 7,P3 minor ,Platform-SWT-Inbox
NEW,None,Platform,UI,4.7,PC Mac OS X,P3 normal ,Olivier Prouvost
NEW,None,Sirius,Diagram,1.0.0,PC Linux,P3 normal ,Maxime Porhel
NEW,None,Platform,SWT,4.4,PC Mac OS X,P3 major ,Platform-SWT-Inbox
NEW,None,Platform,Releng,4.4,PC Linux,P3 enhancement ,Platform-Releng-Inbox
NEW,None,EPP,Packager,4.4.0,PC Linux,P3 normal ,Markus Knauer
NEW,None,Sirius,Diagram,1.0.0M7,PC Windows 7,P3 enhancement ,Project Inbox
NEW,None,PDT,Core,3.3.1,All All,P3 enhancement ,PHP Core
NEW,None,PDT,Core,3.3.1,All All,P3 enhancement ,PHP Core
NEW,None,PTP,Launch,8.0,PC Mac OS X,P3 normal ,Project Inbox
NEW,None,PDE,UI,4.4,PC Mac OS X,P3 normal ,Vikas Chandra
NEW,None,WTP Webservices,wst.wsdl,3.5.2,PC Windows 8,P3 major ,wst.wsdl
NEW,None,Platform,IDE,4.4,PC Mac OS X,P3 normal ,Platform UI Triaged
NEW,None,Platform,UI,4.3.2,PC Windows 7,P3 normal ,Platform UI Triaged
NEW,None,Mylyn Reviews,Gerrit,unspecified,Macintosh Mac OS X,P2 normal ,Project Inbox
NEW,None,Jubula,RC,unspecified,All All,P3 enhancement ,Project Inbox
NEW,None,PDE,UI,4.4,All All,P5 enhancement ,PDE-UI-Inbox
NEW,None,Orion,Editor,6.0,PC Windows 7,P3 enhancement ,Grant Gayed
NEW,None,TMF,Xtext,2.6.1,PC Mac OS X,P3 normal ,Project Inbox
NEW,None,RCPTT,IDE,unspecified,PC All,P3 minor ,Project Inbox
NEW,None,WTP Source Editing,wst.xml,3.6,PC All,P3 normal ,wst.xml
NEW,None,Platform,UI,4.4,PC Windows 8,P3 normal ,Platform UI Triaged
ASSIGNED,None,JDT,Debug,4.3.2,PC Linux,P3 normal ,JDT-Debug-Inbox
NEW,None,JSDT,General,3.5.2,PC Linux,P3 normal ,Project Inbox
NEW,None,BIRT,Report,4.3.0,PC Windows 7,P3 major with 2 votes ,Birt-ReportEngine-inbox@eclipse.org
NEW,None,Scout,Scout,4.0.0,All All,P3 enhancement ,Project Inbox
NEW,None,PDT,Code,3.3.0,PC Linux,P3 major ,PHP Core
NEW,None,Papyrus,Diagram,1.0.0,All All,P3 normal ,Project Inbox
ASSIGNED,None,JDT,Text,4.3.2,All All,P5 normal with 3 votes ,JDT-Text-Inbox
NEW,None,EclipseLink,JPA,2.5.2,PC Linux,P3 major with 3 votes ,Project Inbox
NEW,None,Platform,Debug,4.4,PC Windows 7,P3 normal with 1 vote ,Platform UI Triaged
NEW,None,Community,Process,unspecified,All All,P3 normal ,Janet Campbell
NEW,None,PDE,UI,4.3.2,PC Windows 7,P3 major ,PDE-UI-Inbox
NEW,None,WTP Source Editing,jst.jsp,unspecified,Macintosh Mac OS X,P3 normal ,jst.jsp
NEW,None,Target Management,Terminal,4.0,PC Windows 8,P3 enhancement with 4 votes ,dsdp.tm.core-inbox
NEW,None,z_Archived,Recommenders,unspecified,PC Mac OS X,P3 normal ,Project inbox
NEW,None,Working Groups,LocationTech,unspecified,PC Linux,P3 normal ,Locationtech WG Inbox
NEW,None,Platform,UI,4.4,All All,P3 normal with 2 votes ,Platform-UI-Inbox
NEW,None,Platform,SWT,4.4,PC Mac OS X,P3 normal ,Platform-SWT-Inbox
NEW,None,Platform,UI,4.3.1,PC Windows 7,P3 normal with 2 votes ,Platform UI Triaged
NEW,None,Platform,SWT,4.4,Macintosh Mac OS X,P3 normal ,Platform-SWT-Inbox
NEW,None,JDT,Core,4.3.2,PC Windows Vista,P3 normal with 9 votes ,Vikas Chandra
NEW,None,ECF,ecf.releng,3.8.1,PC Windows NT,P3 normal ,ecf.core-inbox
NEW,None,Equinox,p2,unspecified,PC Windows 7,P3 enhancement ,P2 Inbox
NEW,None,Community,Marketplace,unspecified,PC Windows NT,P3 major ,Marketplace Inbox
NEW,None,Platform,SWT,4.4,PC Windows 7,P3 normal ,Platform-SWT-Inbox
NEW,None,Platform,SWT,4.4,PC Windows 7,P3 normal ,Platform-SWT-Inbox
NEW,None,OCL,Core,unspecified,PC Windows NT,P3 normal ,OCL Inbox
NEW,None,EPP,modeling-package,4.4.0,PC Windows NT,P3 normal with 1 vote ,Project Inbox
NEW,None,Tycho,Core,unspecified,All All,P3 enhancement ,Project Inbox
NEW,None,Community,Process,unspecified,PC Linux,P3 normal ,Sharon Corbett
NEW,None,Platform,IDE,4.4,PC Windows 7,P3 enhancement with 4 votes ,Kalyan Prasad Tatavarthi
ASSIGNED,None,GMF-Tooling,Generation,3.2,PC Windows NT,P3 normal ,Svyatoslav Kovalsky
ASSIGNED,None,BPMN2Modeler,UI,unspecified,PC Windows 7,P3 enhancement with 1 vote ,benjamin wirtz
NEW,None,Platform,UI,4.4,All All,P3 normal ,Platform UI Triaged
NEW,None,Orbit,releng,unspecified,PC Linux,P3 enhancement ,Project Inbox
NEW,None,Community,Gerrit,unspecified,All All,P3 normal ,Eclipse Webmaster
NEW,None,Equinox,p2,3.10.0 Luna,PC Linux,P3 normal ,P2 Inbox
NEW,None,EclipseLink,JPA,2.5.1,PC Windows 7,P3 normal ,Project Inbox
NEW,None,Platform,Releng,4.4,PC Mac OS X,P3 normal with 2 votes ,Platform-Releng-Inbox
NEW,None,CDT,cdt-indexer,8.4.0,PC Windows 7,P3 normal ,Project Inbox
NEW,None,PDT,Code,unspecified,All All,P3 enhancement ,PHP Core
NEW,None,Tycho,Core,0.14.0,All All,P3 enhancement ,Project Inbox
ASSIGNED,None,JDT,Text,4.4,All All,P5 enhancement with 1 vote ,JDT-Text-Inbox
NEW,None,Community,Website,unspecified,All All,P3 normal ,phoenix.ui
NEW,None,Mylyn Tasks,Framework,unspecified,PC Windows 7,P3 minor ,Project Inbox
NEW,None,Amalgam,UI,unspecified,PC Windows 7,P3 minor ,Project Inbox
NEW,None,JDT,Debug,4.4,PC Mac OS X,P3 normal with 1 vote ,JDT-Debug-Inbox
NEW,None,Tycho,Core,0.20.0,All All,P3 enhancement ,Project Inbox
NEW,None,JDT,Core,4.3.2,PC Linux,P3 minor ,Sasikanth Bharadwaj
ASSIGNED,None,MAT,Core,1.4,All All,P3 enhancement ,Andrew Johnson
ASSIGNED,None,Platform,Debug,4.4,All All,P3 enhancement with 1 vote ,Platform-Debug-Inbox
NEW,None,JDT,Core,4.4,PC Linux,P3 normal ,Stephan Herrmann
NEW,None,TMF,Xtext,2.6.1,Macintosh Mac OS X,P3 critical ,Project Inbox
NEW,None,Platform,Releng,4.4,PC Linux,P3 normal ,Platform-Releng-Inbox
NEW,None,TMF,Xtext,2.6.1,PC Mac OS X,P3 enhancement ,Project Inbox
NEW,None,Platform,IDE,4.4,PC Linux,P3 enhancement with 1 vote ,Platform UI Triaged
NEW,None,Papyrus,Diagram,1.0.0,All All,P3 minor ,Project Inbox
ASSIGNED,None,JDT,Text,4.4,All All,P3 normal ,JDT-Text-Inbox
NEW,None,Jubula,RC,2.2,All All,P3 enhancement ,Project Inbox
ASSIGNED,None,Hudson,Plugins,unspecified,All All,P3 enhancement ,Bob Foster
NEW,None,EGit,Core,3.4.1,PC Windows 7,P3 normal with 1 vote ,Project Inbox
NEW,None,Platform,Runtime,4.4,PC Mac OS X,P3 normal ,platform-runtime-inbox
NEW,None,EGit,Core,unspecified,All All,P3 normal with 2 votes ,Project Inbox
NEW,None,JGit,JGit,3.4.1,All All,P3 normal with 2 votes ,Project Inbox
NEW,None,Platform,UI,4.4,PC Windows 7,P3 normal with 1 vote ,Platform-UI-Inbox
NEW,None,Platform,SWT,3.8,PC Windows 7,P3 normal with 1 vote ,Platform-SWT-Inbox
NEW,None,Platform,User,4.5,PC Windows 7,P3 normal ,Platform-UI-Inbox
NEW,None,PDE,UI,4.4,All All,P3 normal ,PDE-UI-Inbox
NEW,None,Xtend,Core,2.6.0,All All,P3 normal ,Project Inbox
UNCONFIRMED,None,QVTo,UI,3.4.0,PC Windows 7,P3 normal ,Project Inbox
NEW,None,Platform,SWT,4.5,All All,P3 normal ,Platform-SWT-Inbox
NEW,None,Tycho,Core,unspecified,All All,P3 normal ,Project Inbox
NEW,None,Target Management,Terminal,4.0,PC Windows 7,P3 normal ,dsdp.tm.core-inbox
NEW,None,RTSC,Platforms,unspecified,PC Windows 7,P3 normal ,Dave Russo
NEW,None,OCL,Core,unspecified,PC Windows Vista,P3 normal ,OCL Inbox
NEW,None,CDT,cdt-indexer,8.4.0,PC Windows 7,P3 major with 4 votes ,Project Inbox
NEW,None,Ecoretools,General,2.0,PC Windows NT,P3 enhancement,Project Inbox
ASSIGNED,None,Platform,Doc,4.5,All All,P3 normal ,Platform-Doc-Inbox
NEW,None,PDE,UI,4.4,PC Mac OS X,P3 enhancement ,PDE-UI-Inbox
ASSIGNED,None,JDT,UI,4.5,PC Windows 7,P3 enhancement ,JDT-UI-Inbox
NEW,None,z_Archived,Recommenders.incubator,unspecified,PC Windows NT,P3 normal ,Stefan Prisca
NEW,None,BIRT,Report,4.4.0,PC Mac OS X,P3 major ,Birt-ReportViewer
NEW,None,CDT,cdt-codan,8.4.0,Other Linux,P3 major with 3 votes ,CDT Codan Inbox
NEW,None,Acceleo,Core,3.4.0,PC Windows 7,P3 enhancement,Project Inbox
NEW,None,Equinox,Launcher,3.10.0 Luna,PC Windows 7,P3 minor ,Project Inbox
NEW,None,Platform,UI,4.4,PC Windows 7,P3 normal ,Platform UI Triaged
NEW,None,PDT,Code,3.3.0,PC All,P3 enhancement ,PHP Core
NEW,None,PTP,Debug,8.0.1,PC Windows All,P3 normal ,Project Inbox
ASSIGNED,None,Scout,Scout,4.0.0,PC Windows 7,P3 normal ,Andreas Hoegger
ASSIGNED,None,JDT,UI,4.5,All All,P3 normal ,JDT-UI-Inbox
NEW,None,Tracecompass,TMF,0.1.0,PC Windows 7,P3 enhancement,Patrick Tasse
NEW,None,Mylyn Docs,Wikitext,2.0,All All,P3 normal ,Project Inbox
NEW,None,Dali JPA Tools,JPA,unspecified,PC Linux,P3 major ,dali.general-inbox
ASSIGNED,None,PTP,Debug,8.0.1,PC Mac OS X,P3 normal ,Greg Watson
NEW,None,JGit,JGit,3.4.1,All All,P3 normal with 1 vote ,Project Inbox
NEW,None,WTP ServerTools,jst.server,3.5,Macintosh Mac OS X,P3 normal ,jst.server
NEW,None,CDT,cdt-parser,8.4.0,PC Linux,P3 normal ,Project Inbox
NEW,None,JDT,Debug,4.4,PC Mac OS X,P3 normal ,JDT-Debug-Inbox
NEW,None,Tracecompass,TMF,0.1.0,PC Windows 7,P3 enhancement,Patrick Tasse
NEW,None,Tracecompass,TMF,0.1.0,PC Windows 7,P3 enhancement,Patrick Tasse
ASSIGNED,None,JDT,UI,4.4,All All,P3 normal ,Markus Keller
NEW,None,CDT,cdt-editor,8.4.0,PC Linux,P3 normal ,Project Inbox
NEW,None,Equinox,p2,3.10.0 Luna,PC Linux,P3 major ,P2 Inbox
NEW,None,m2e,ui,1.4,All All,P3 enhancement ,Project Inbox
NEW,None,EMF,cdo.net4j.db,4.8,PC Windows 7,P3 critical with 2 votes ,Project Inbox
ASSIGNED,None,z_Archived,Recommenders.incubator,unspecified,All All,P3 minor ,Andreas Sewe
NEW,None,BIRT,Report,4.2.1,PC Windows 7,P3 normal ,Pengcheng Bian
ASSIGNED,None,JDT,UI,3.8,All All,P3 normal ,JDT-UI-Inbox
NEW,None,Platform,UI,4.4,PC Windows 7,P3 normal ,Platform UI Triaged
NEW,None,Xtend,Core,2.6.0,All All,P3 normal ,Project Inbox
NEW,None,Platform,Website,4.5,PC Mac OS X,P3 normal ,Platform-Doc-Inbox
ASSIGNED,None,CDT,cdt-gdb-standalone,8.4.0,PC Linux,P3 normal ,Marc Khouzam
NEW,None,z_Archived,Recommenders,unspecified,PC Windows 7,P3 normal ,Project inbox
NEW,None,Tracecompass,TMF,0.1.0,PC Windows 7,P3 enhancement,Patrick Tasse
NEW,None,EMFCompare,Core,unspecified,PC Windows Vista,P3 normal ,EMF Compare
ASSIGNED,None,Platform,Text,4.4,All All,P3 enhancement with 1 vote ,Platform-Text-Inbox
NEW,None,Platform,SWT,4.4,PC Mac OS X,P3 normal ,Platform-SWT-Inbox
NEW,None,Platform,Team,4.5,PC Windows NT,P3 normal ,Platform Team Inbox
NEW,None,Platform,SWT,4.4,PC Windows NT,P3 normal ,Niraj Modi
NEW,None,CDT,cdt-debug,8.5,PC Windows 7,P3 normal ,cdt-debug-inbox@eclipse.org
NEW,None,Platform,UI,4.4,PC Windows 7,P3 normal with 3 votes ,Platform UI Triaged
NEW,None,Target Management,RSE,unspecified,PC Windows NT,P3 enhancement ,dsdp.tm.rse-inbox
NEW,None,Platform,SWT,4.4,PC Mac OS X,P3 normal ,Platform-SWT-Inbox
NEW,None,EGit,Core,3.4,PC Windows 7,P3 major with 2 votes ,Project Inbox
NEW,None,Papyrus,SysML,1.1.0,All All,P3 enhancement with 1 vote ,Project Inbox
NEW,None,Tycho,Core,0.21.0,All All,P3 minor with 1 vote ,Project Inbox
NEW,None,GEF,GEF,unspecified,All All,P3 normal ,gef-inbox
ASSIGNED,None,Equinox,Components,3.10.0 Luna,PC Mac OS X,P3 normal ,equinox.components-inbox
NEW,None,Platform,UI,4.4,PC Windows 7,P3 normal ,Platform UI Triaged
ASSIGNED,None,Hudson,Plugins,3.1.2,PC Windows 7,P3 normal with 1 vote ,Bob Foster
NEW,None,m2e,ui,1.6.0,PC Windows 7,P3 enhancement ,Project Inbox
NEW,None,Tracecompass,TMF,0.1.0,PC Windows 7,P3 enhancement,Patrick Tasse
NEW,None,Tycho,Core,0.21.0,All All,P3 enhancement ,Project Inbox
NEW,None,Equinox,Launcher,unspecified,PC Windows 7,P3 normal ,Project Inbox
NEW,None,CDT,cdt-build-managed,8.4.0,PC Windows 7,P3 major ,Project Inbox
NEW,None,Xtend,Core,2.6.0,All All,P3 enhancement with 1 vote ,Project Inbox
NEW,None,Platform,UI,4.4,PC Linux,P3 normal ,Platform UI Triaged
NEW,None,Community,Process,unspecified,PC Mac OS X,P3 normal ,Eclipse Management Organization
NEW,None,Sirius,Core,1.0.0,All All,P3 normal ,Project inbox
NEW,None,Community,Process,unspecified,PC Mac OS X,P3 normal ,Eclipse Management Organization
NEW,None,JDT,UI,4.4,PC Linux,P3 normal with 1 vote ,JDT-UI-Inbox
NEW,None,TMF,Xtext,2.6.0,PC Windows 7,P3 normal ,Project Inbox
NEW,None,Tracecompass,TMF,0.1.0,PC Windows 7,P3 enhancement,Patrick Tasse
NEW,None,Linux Tools,perf,3.0,PC Linux,P3 normal ,Roland Grunberg
NEW,None,EclipseLink,JPA,unspecified,PC Windows Vista,P3 major with 1 vote ,Project Inbox
NEW,None,JDT,Core,4.4,All All,P3 normal ,Jay Arthanareeswaran
NEW,None,Xtend,Core,unspecified,PC Mac OS X,P3 enhancement ,Project Inbox
NEW,None,Tracecompass,TMF,0.1.0,PC Windows 7,P3 enhancement,Patrick Tasse
NEW,None,Sirius,Diagram,1.0.0,PC Windows NT,P3 normal ,Project Inbox
NEW,None,Tracecompass,TMF,0.1.0,PC Windows 7,P3 enhancement,Patrick Tasse
NEW,None,Efxclipse,Runtime,1.0.0,PC Mac OS X,P3 normal ,Project Inbox
NEW,None,Equinox,p2,3.10.0 Luna,PC Linux,P3 normal ,P2 Inbox
NEW,None,Papyrus,Diagram,1.0.0,Macintosh Mac OS X,P3 trivial ,Project Inbox
ASSIGNED,None,Hudson,WWW,unspecified,PC Windows 7,P3 major ,Duncan Mills
NEW,None,Tracecompass,TMF,0.1.0,PC Windows 7,P3 enhancement,Patrick Tasse
ASSIGNED,None,Equinox,p2,4.0,PC Windows 7,P3 normal ,P2 Inbox
NEW,None,Platform,UI,4.3,PC Linux,P3 minor ,Platform-UI-Inbox
NEW,None,TMF,Xtext,2.6.1,All All,P3 enhancement ,Project Inbox
ASSIGNED,None,JDT,Core,4.4,PC Linux,P3 enhancement with 1 vote ,JDT-Core-Inbox
NEW,None,Platform,Releng,4.4,PC Linux,P3 enhancement ,Platform-Releng-Inbox
NEW,None,TCF,Debug,1.3,All All,P3 enhancement ,Project Inbox
NEW,None,Kura,Core,unspecified,All All,P3 enhancement,Project Inbox
NEW,None,JDT,Core,4.5,PC Windows 7,P3 normal ,JDT-Core-Inbox
NEW,None,Linux Tools,OProfile,3.0,PC Linux,P3 normal ,OProfile Inbox
NEW,None,Platform,Releng,4.4,PC Linux,P3 normal ,Platform-Releng-Inbox
NEW,None,Platform,UI,4.4,PC Linux,P3 major with 2 votes ,Platform UI Triaged
NEW,None,z_Archived,Recommenders,unspecified,All All,P3 enhancement ,Project inbox
UNCONFIRMED,None,QVTo,UI,3.4.0,PC Windows 7,P3 normal ,Project Inbox
ASSIGNED,None,Platform,Text,4.3.2,All All,P5 enhancement ,Platform-Text-Inbox
NEW,None,JDT,Core,4.4,All All,P3 minor ,Sasikanth Bharadwaj
NEW,None,EclipseLink,MOXy,2.5.2,PC Linux,P3 normal ,Project Inbox
NEW,None,JDT,Core,4.5,PC Windows 7,P3 normal with 1 vote ,JDT-Core-Inbox
NEW,None,Platform,UI,4.4,PC Windows 7,P3 normal with 1 vote ,Platform UI Triaged
UNCONFIRMED,None,z_Archived,Paho,unspecified,All All,P3 normal ,Andrew Banks
NEW,None,TCF,Debug,unspecified,All All,P3 major ,Project Inbox
NEW,None,QVTo,Engine,unspecified,PC Windows Vista,P3 normal ,Project Inbox
NEW,None,PDE,API,4.4,PC Linux,P3 normal ,PDE API Tools Inbox
NEW,None,EGit,UI,unspecified,PC Windows 7,P3 normal ,Project Inbox
NEW,None,Community,Process,unspecified,PC Mac OS X,P3 normal ,Eclipse Management Organization
NEW,None,EclipseLink,JPA,2.5.2,PC Windows 7,P3 normal ,Project Inbox
NEW,None,TMF,Xtext,2.4.0,PC Mac OS X,P3 normal ,Project Inbox
NEW,None,Platform,SWT,4.4,PC Windows 7,P3 major with 1 vote ,Platform-SWT-Inbox
NEW,None,JDT,Core,4.5,PC Linux,P3 normal ,Stephan Herrmann
NEW,None,Papyrus,Diagram,unspecified,PC Mac OS X,P3 normal ,Project Inbox
NEW,None,Platform,UI,4.5,All Windows 7,P3 normal ,Platform UI Triaged
NEW,None,PDE,UI,4.5,All All,P3 enhancement ,PDE-UI-Inbox
NEW,None,RTSC,Platforms,unspecified,All All,P3 major ,Sasha Slijepcevic
NEW,None,PDT,Core,3.3.1,All All,P3 enhancement ,PHP Core
NEW,None,Mylyn Context,Framework,unspecified,PC Linux,P3 enhancement with 1 vote ,Mylyn Inbox
NEW,None,EGit,UI,3.5,All All,P3 normal ,Project Inbox
NEW,None,Platform,UI,4.4,All All,P3 normal ,Platform UI Triaged
NEW,None,EGit,UI,3.4,PC Linux,P3 normal ,Project Inbox
NEW,None,Community,Gerrit,unspecified,All All,P3 enhancement ,Eclipse Webmaster
NEW,None,RCPTT,Runtime,unspecified,PC All,P3 major ,Viktoria Dlugopolskaya
NEW,None,Platform,Debug,4.4,All All,P3 enhancement ,Platform-Debug-Inbox
NEW,None,EGit,Core,3.4.1,PC Linux,P3 normal ,Project Inbox
NEW,None,Platform,UI,4.4,PC Windows 7,P3 normal ,Platform UI Triaged
NEW,None,WTP Source Editing,wst.css,3.5.2,PC Windows 7,P3 major with 4 votes ,wst.css
NEW,None,Platform,Releng,4.5,PC Windows 7,P3 normal ,Platform-Releng-Inbox
NEW,None,WindowBuilder,Swing,unspecified,PC Windows 7,P3 major ,Konstantin Scheglov
NEW,None,EGit,UI,3.4,All All,P3 normal ,Project Inbox
NEW,None,Platform,Debug,4.4,PC Windows 7,P3 normal ,Platform-Debug-Inbox
NEW,None,Platform,UI,4.4,PC Linux,P3 normal ,Platform UI Triaged
NEW,None,QVTo,Engine,unspecified,PC Windows NT,P3 enhancement ,Project Inbox
UNCONFIRMED,None,z_Archived,Recommenders.incubator,unspecified,PC Windows 7,P3 normal with 1 vote ,Marcel Bruch
NEW,None,Hudson,Core,unspecified,PC Windows 8,P3 normal ,Winston Prakash
NEW,None,EclipseLink,JPA,2.5.0,PC Windows XP,P3 normal ,Project Inbox
NEW,None,Platform,SWT,4.4,PC Windows 7,P3 normal ,Platform-SWT-Inbox
ASSIGNED,None,JDT,UI,4.5,All All,P3 enhancement ,JDT-UI-Inbox
ASSIGNED,None,Equinox,p2,3.10.0 Luna,Macintosh Mac OS X,P3 major ,P2 Inbox
NEW,None,JDT,Debug,4.5,PC Windows 7,P3 enhancement ,JDT-Debug-Inbox
NEW,None,CDT,cdt-debug-dsf-gdb,8.4.0,PC Linux,P3 enhancement ,Project Inbox
NEW,None,Equinox,Components,unspecified,PC Linux,P3 normal ,equinox.components-inbox
NEW,None,UMLGen,C,unspecified,PC Linux,P3 normal,Project Inbox
NEW,None,GEF,GEF,unspecified,All All,P3 enhancement ,gef-inbox
ASSIGNED,None,CDT,cdt-debug-dsf-gdb,8.4.0,PC Windows 7,P3 major ,Project Inbox
NEW,None,Papyrus,Diagram,1.0.0,PC Windows 7,P3 normal ,Project Inbox
NEW,None,EclipseLink,MOXy,2.5.2,All Mac OS X,P3 major ,Project Inbox
NEW,None,Tycho,Core,0.21.0,All All,P3 major ,Project Inbox
NEW,None,Linux Tools,GCov,unspecified,PC Linux,P3 normal with 1 vote ,Jeff Johnston
NEW,None,JDT,Core,3.1,PC Windows 8,P3 enhancement ,JDT-Core-Inbox
NEW,None,Platform,SWT,4.3.1,PC Windows 7,P3 normal ,Platform-SWT-Inbox
NEW,None,EclipseLink,JPA,2.3.0,PC Windows 7,P3 normal ,Project Inbox
ASSIGNED,None,PTP,Doc,8.0,PC Mac OS X,P3 normal ,Beth Tibbitts
NEW,None,GMF-Tooling,Samples,3.2,PC Mac OS X,P3 normal ,Michael Golubev
NEW,None,Sirius,Diagram,1.0.0M7,PC Linux,P3 major ,Project Inbox
NEW,None,Community,Cross-Project,unspecified,All All,P3 major ,Cross-Project issues
